REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIONLDXX01,2031,2295.0
GLOBAL,PWRBIONLDXX01,2032,2290.0
GLOBAL,PWRBIONLDXX01,2033,2285.0
GLOBAL,PWRBIONLDXX01,2034,2280.0
GLOBAL,PWRBIONLDXX01,2035,2275.0
GLOBAL,PWRBIONLDXX01,2036,2270.0
GLOBAL,PWRBIONLDXX01,2037,2265.0
GLOBAL,PWRBIONLDXX01,2038,2260.0
GLOBAL,PWRBIONLDXX01,2039,2255.0
GLOBAL,PWRBIONLDXX01,2040,2250.0
GLOBAL,PWRBIONLDXX01,2041,2250.0
GLOBAL,PWRBIONLDXX01,2042,2250.0
GLOBAL,PWRBIONLDXX01,2043,2250.0
GLOBAL,PWRBIONLDXX01,2044,2250.0
GLOBAL,PWRBIONLDXX01,2045,2250.0
GLOBAL,PWRBIONLDXX01,2046,2250.0
GLOBAL,PWRBIONLDXX01,2047,2250.0
GLOBAL,PWRBIONLDXX01,2048,2250.0
GLOBAL,PWRBIONLDXX01,2049,2250.0
GLOBAL,PWRBIONLDXX01,2050,2250.0
GLOBAL,PWRBIOPRTXX01,2015,2400.0
GLOBAL,PWRBIOPRTXX01,2016,2400.0
GLOBAL,PWRBIOPRTXX01,2017,2400.0
GLOBAL,PWRBIOPRTXX01,2018,2400.0
GLOBAL,PWRBIOPRTXX01,2019,2400.0
GLOBAL,PWRBIOPRTXX01,2020,2390.91
GLOBAL,PWRBIOPRTXX01,2021,2381.82
GLOBAL,PWRBIOPRTXX01,2022,2372.73
GLOBAL,PWRBIOPRTXX01,2023,2363.64
GLOBAL,PWRBIOPRTXX01,2024,2354.55
GLOBAL,PWRBIOPRTXX01,2025,2345.45
GLOBAL,PWRBIOPRTXX01,2026,2336.36
GLOBAL,PWRBIOPRTXX01,2027,2327.27
GLOBAL,PWRBIOPRTXX01,2028,2318.18
GLOBAL,PWRBIOPRTXX01,2029,2309.09
GLOBAL,PWRBIOPRTXX01,2030,2300.0
GLOBAL,PWRBIOPRTXX01,2031,2295.0
GLOBAL,PWRBIOPRTXX01,2032,2290.0
GLOBAL,PWRBIOPRTXX01,2033,2285.0
GLOBAL,PWRBIOPRTXX01,2034,2280.0
GLOBAL,PWRBIOPRTXX01,2035,2275.0
GLOBAL,PWRBIOPRTXX01,2036,2270.0
GLOBAL,PWRBIOPRTXX01,2037,2265.0
GLOBAL,PWRBIOPRTXX01,2038,2260.0
GLOBAL,PWRBIOPRTXX01,2039,2255.0
GLOBAL,PWRBIOPRTXX01,2040,2250.0
GLOBAL,PWRBIOPRTXX01,2041,2250.0
GLOBAL,PWRBIOPRTXX01,2042,2250.0
GLOBAL,PWRBIOPRTXX01,2043,2250.0
GLOBAL,PWRBIOPRTXX01,2044,2250.0
GLOBAL,PWRBIOPRTXX01,2045,2250.0
GLOBAL,PWRBIOPRTXX01,2046,2250.0
GLOBAL,PWRBIOPRTXX01,2047,2250.0
GLOBAL,PWRBIOPRTXX01,2048,2250.0
GLOBAL,PWRBIOPRTXX01,2049,2250.0
GLOBAL,PWRBIOPRTXX01,2050,2250.0
GLOBAL,PWRCCGAUTXX00,2015,1000.0
GLOBAL,PWRCCGAUTXX00,2016,1000.0
GLOBAL,PWRCCGAUTXX00,2017,1000.0
GLOBAL,PWRCCGAUTXX00,2018,1000.0
GLOBAL,PWRCCGAUTXX00,2019,1000.0
GLOBAL,PWRCCGAUTXX00,2020,1000.0
GLOBAL,PWRCCGAUTXX00,2021,1000.0
GLOBAL,PWRCCGAUTXX00,2022,1000.0
GLOBAL,PWRCCGAUTXX00,2023,1000.0
GLOBAL,PWRCCGAUTXX00,2024,1000.0
GLOBAL,PWRCCGAUTXX00,2025,1000.0
GLOBAL,PWRCCGAUTXX00,2026,1000.0
GLOBAL,PWRCCGAUTXX00,2027,1000.0
GLOBAL,PWRCCGAUTXX00,2028,1000.0
GLOBAL,PWRCCGAUTXX00,2029,1000.0
GLOBAL,PWRCCGAUTXX00,2030,1000.0
GLOBAL,PWRCCGAUTXX00,2031,1000.0
GLOBAL,PWRCCGAUTXX00,2032,1000.0
GLOBAL,PWRCCGAUTXX00,2033,1000.0
GLOBAL,PWRCCGAUTXX00,2034,1000.0
GLOBAL,PWRCCGAUTXX00,2035,1000.0
GLOBAL,PWRCCGAUTXX00,2036,1000.0
GLOBAL,PWRCCGAUTXX00,2037,1000.0
GLOBAL,PWRCCGAUTXX00,2038,1000.0
GLOBAL,PWRCCGAUTXX00,2039,1000.0
GLOBAL,PWRCCGAUTXX00,2040,1000.0
