REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIONLDXX01,2023,83.18
GLOBAL,PWRBIONLDXX01,2024,82.73
GLOBAL,PWRBIONLDXX01,2025,82.27
GLOBAL,PWRBIONLDXX01,2026,81.82
GLOBAL,PWRBIONLDXX01,2027,81.36
GLOBAL,PWRBIONLDXX01,2028,80.91
GLOBAL,PWRBIONLDXX01,2029,80.45
GLOBAL,PWRBIONLDXX01,2030,80.0
GLOBAL,PWRBIONLDXX01,2031,80.0
GLOBAL,PWRBIONLDXX01,2032,80.0
GLOBAL,PWRBIONLDXX01,2033,80.0
GLOBAL,PWRBIONLDXX01,2034,80.0
GLOBAL,PWRBIONLDXX01,2035,80.0
GLOBAL,PWRBIONLDXX01,2036,80.0
GLOBAL,PWRBIONLDXX01,2037,80.0
GLOBAL,PWRBIONLDXX01,2038,80.0
GLOBAL,PWRBIONLDXX01,2039,80.0
GLOBAL,PWRBIONLDXX01,2040,80.0
GLOBAL,PWRBIONLDXX01,2041,80.0
GLOBAL,PWRBIONLDXX01,2042,80.0
GLOBAL,PWRBIONLDXX01,2043,80.0
GLOBAL,PWRBIONLDXX01,2044,80.0
GLOBAL,PWRBIONLDXX01,2045,80.0
GLOBAL,PWRBIONLDXX01,2046,80.0
GLOBAL,PWRBIONLDXX01,2047,80.0
GLOBAL,PWRBIONLDXX01,2048,80.0
GLOBAL,PWRBIONLDXX01,2049,80.0
GLOBAL,PWRBIONLDXX01,2050,80.0
GLOBAL,PWRBIOPRTXX01,2015,85.0
GLOBAL,PWRBIOPRTXX01,2016,85.0
GLOBAL,PWRBIOPRTXX01,2017,85.0
GLOBAL,PWRBIOPRTXX01,2018,85.0
GLOBAL,PWRBIOPRTXX01,2019,85.0
GLOBAL,PWRBIOPRTXX01,2020,84.55
GLOBAL,PWRBIOPRTXX01,2021,84.09
GLOBAL,PWRBIOPRTXX01,2022,83.64
GLOBAL,PWRBIOPRTXX01,2023,83.18
GLOBAL,PWRBIOPRTXX01,2024,82.73
GLOBAL,PWRBIOPRTXX01,2025,82.27
GLOBAL,PWRBIOPRTXX01,2026,81.82
GLOBAL,PWRBIOPRTXX01,2027,81.36
GLOBAL,PWRBIOPRTXX01,2028,80.91
GLOBAL,PWRBIOPRTXX01,2029,80.45
GLOBAL,PWRBIOPRTXX01,2030,80.0
GLOBAL,PWRBIOPRTXX01,2031,80.0
GLOBAL,PWRBIOPRTXX01,2032,80.0
GLOBAL,PWRBIOPRTXX01,2033,80.0
GLOBAL,PWRBIOPRTXX01,2034,80.0
GLOBAL,PWRBIOPRTXX01,2035,80.0
GLOBAL,PWRBIOPRTXX01,2036,80.0
GLOBAL,PWRBIOPRTXX01,2037,80.0
GLOBAL,PWRBIOPRTXX01,2038,80.0
GLOBAL,PWRBIOPRTXX01,2039,80.0
GLOBAL,PWRBIOPRTXX01,2040,80.0
GLOBAL,PWRBIOPRTXX01,2041,80.0
GLOBAL,PWRBIOPRTXX01,2042,80.0
GLOBAL,PWRBIOPRTXX01,2043,80.0
GLOBAL,PWRBIOPRTXX01,2044,80.0
GLOBAL,PWRBIOPRTXX01,2045,80.0
GLOBAL,PWRBIOPRTXX01,2046,80.0
GLOBAL,PWRBIOPRTXX01,2047,80.0
GLOBAL,PWRBIOPRTXX01,2048,80.0
GLOBAL,PWRBIOPRTXX01,2049,80.0
GLOBAL,PWRBIOPRTXX01,2050,80.0
GLOBAL,PWRCCGAUTXX00,2015,25.0
GLOBAL,PWRCCGAUTXX00,2016,25.0
GLOBAL,PWRCCGAUTXX00,2017,25.0
GLOBAL,PWRCCGAUTXX00,2018,25.0
GLOBAL,PWRCCGAUTXX00,2019,25.0
GLOBAL,PWRCCGAUTXX00,2020,25.0
GLOBAL,PWRCCGAUTXX00,2021,25.0
GLOBAL,PWRCCGAUTXX00,2022,25.0
GLOBAL,PWRCCGAUTXX00,2023,25.0
GLOBAL,PWRCCGAUTXX00,2024,25.0
GLOBAL,PWRCCGAUTXX00,2025,25.0
GLOBAL,PWRCCGAUTXX00,2026,25.0
GLOBAL,PWRCCGAUTXX00,2027,25.0
GLOBAL,PWRCCGAUTXX00,2028,25.0
GLOBAL,PWRCCGAUTXX00,2029,25.0
GLOBAL,PWRCCGAUTXX00,2030,25.0
GLOBAL,PWRCCGAUTXX00,2031,25.0
GLOBAL,PWRCCGAUTXX00,2032,25.0
GLOBAL,PWRCCGAUTXX00,2033,25.0
GLOBAL,PWRCCGAUTXX00,2034,25.0
GLOBAL,PWRCCGAUTXX00,2035,25.0
GLOBAL,PWRCCGAUTXX00,2036,25.0
GLOBAL,PWRCCGAUTXX00,2037,25.0
GLOBAL,PWRCCGAUTXX00,2038,25.0
GLOBAL,PWRCCGAUTXX00,2039,25.0
GLOBAL,PWRCCGAUTXX00,2040,25.0
GLOBAL,PWRCCGAUTXX00,2041,25.0
GLOBAL,PWRCCGAUTXX00,2042,25.0
GLOBAL,PWRCCGAUTXX00,2043,25.0
GLOBAL,PWRCCGAUTXX00,2044,25.0
GLOBAL,PWRCCGAUTXX00,2045,25.0
GLOBAL,PWRCCGAUTXX00,2046,25.0
GLOBAL,PWRCCGAUTXX00,2047,25.0
GLOBAL,PWRCCGAUTXX00,2048,25.0
GLOBAL,PWRCCGAUTXX00,2049,25.0
GLOBAL,PWRCCGAUTXX00,2050,25.0
GLOBAL,PWRCCGAUTXX01,2015,25.0
GLOBAL,PWRCCGAUTXX01,2016,25.0
GLOBAL,PWRCCGAUTXX01,2017,25.0
GLOBAL,PWRCCGAUTXX01,2018,25.0
GLOBAL,PWRCCGAUTXX01,2019,25.0
GLOBAL,PWRCCGAUTXX01,2020,25.0
GLOBAL,PWRCCGAUTXX01,2021,25.0
GLOBAL,PWRCCGAUTXX01,2022,25.0
GLOBAL,PWRCCGAUTXX01,2023,25.0
GLOBAL,PWRCCGAUTXX01,2024,25.0
GLOBAL,PWRCCGAUTXX01,2025,25.0
GLOBAL,PWRCCGAUTXX01,2026,25.0
GLOBAL,PWRCCGAUTXX01,2027,25.0
GLOBAL,PWRCCGAUTXX01,2028,25.0
GLOBAL,PWRCCGAUTXX01,2029,25.0
GLOBAL,PWRCCGAUTXX01,2030,25.0
GLOBAL,PWRCCGAUTXX01,2031,25.0
GLOBAL,PWRCCGAUTXX01,2032,25.0
GLOBAL,PWRCCGAUTXX01,2033,25.0
GLOBAL,PWRCCGAUTXX01,2034,25.0
GLOBAL,PWRCCGAUTXX01,2035,25.0
GLOBAL,PWRCCGAUTXX01,2036,25.0
GLOBAL,PWRCCGAUTXX01,2037,25.0
GLOBAL,PWRCCGAUTXX01,2038,25.0
GLOBAL,PWRCCGAUTXX01,2039,25.0
GLOBAL,PWRCCGAUTXX01,2040,25.0
GLOBAL,PWRCCGAUTXX01,2041,25.0
GLOBAL,PWRCCGAUTXX01,2042,25.0
GLOBAL,PWRCCGAUTXX01,2043,25.0
GLOBAL,PWRCCGAUTXX01,2044,25.0
GLOBAL,PWRCCGAUTXX01,2045,25.0
GLOBAL,PWRCCGAUTXX01,2046,25.0
GLOBAL,PWRCCGAUTXX01,2047,25.0
GLOBAL,PWRCCGAUTXX01,2048,25.0
GLOBAL,PWRCCGAUTXX01,2049,25.0
GLOBAL,PWRCCGAUTXX01,2050,25.0
GLOBAL,PWRCCGBELXX00,2015,25.0
GLOBAL,PWRCCGBELXX00,2016,25.0
GLOBAL,PWRCCGBELXX00,2017,25.0
GLOBAL,PWRCCGBELXX00,2018,25.0
GLOBAL,PWRCCGBELXX00,2019,25.0
GLOBAL,PWRCCGBELXX00,2020,25.0
GLOBAL,PWRCCGBELXX00,2021,25.0
GLOBAL,PWRCCGBELXX00,2022,25.0
GLOBAL,PWRCCGBELXX00,2023,25.0
GLOBAL,PWRCCGBELXX00,2024,25.0
GLOBAL,PWRCCGBELXX00,2025,25.0
GLOBAL,PWRCCGBELXX00,2026,25.0
GLOBAL,PWRCCGBELXX00,2027,25.0
GLOBAL,PWRCCGBELXX00,2028,25.0
GLOBAL,PWRCCGBELXX00,2029,25.0
GLOBAL,PWRCCGBELXX00,2030,25.0
GLOBAL,PWRCCGBELXX00,2031,25.0
GLOBAL,PWRCCGBELXX00,2032,25.0
GLOBAL,PWRCCGBELXX00,2033,25.0
GLOBAL,PWRCCGBELXX00,2034,25.0
GLOBAL,PWRCCGBELXX00,2035,25.0
GLOBAL,PWRCCGBELXX00,2036,25.0
GLOBAL,PWRCCGBELXX00,2037,25.0
GLOBAL,PWRCCGBELXX00,2038,25.0
GLOBAL,PWRCCGBELXX00,2039,25.0
GLOBAL,PWRCCGBELXX00,2040,25.0
GLOBAL,PWRCCGBELXX00,2041,25.0
GLOBAL,PWRCCGBELXX00,2042,25.0
GLOBAL,PWRCCGBELXX00,2043,25.0
GLOBAL,PWRCCGBELXX00,2044,25.0
GLOBAL,PWRCCGBELXX00,2045,25.0
GLOBAL,PWRCCGBELXX00,2046,25.0
GLOBAL,PWRCCGBELXX00,2047,25.0
GLOBAL,PWRCCGBELXX00,2048,25.0
GLOBAL,PWRCCGBELXX00,2049,25.0
GLOBAL,PWRCCGBELXX00,2050,25.0
GLOBAL,PWRCCGBELXX01,2015,25.0
GLOBAL,PWRCCGBELXX01,2016,25.0
GLOBAL,PWRCCGBELXX01,2017,25.0
GLOBAL,PWRCCGBELXX01,2018,25.0
GLOBAL,PWRCCGBELXX01,2019,25.0
GLOBAL,PWRCCGBELXX01,2020,25.0
GLOBAL,PWRCCGBELXX01,2021,25.0
GLOBAL,PWRCCGBELXX01,2022,25.0
GLOBAL,PWRCCGBELXX01,2023,25.0
GLOBAL,PWRCCGBELXX01,2024,25.0
GLOBAL,PWRCCGBELXX01,2025,25.0
GLOBAL,PWRCCGBELXX01,2026,25.0
GLOBAL,PWRCCGBELXX01,2027,25.0
GLOBAL,PWRCCGBELXX01,2028,25.0
GLOBAL,PWRCCGBELXX01,2029,25.0
GLOBAL,PWRCCGBELXX01,2030,25.0
GLOBAL,PWRCCGBELXX01,2031,25.0
GLOBAL,PWRCCGBELXX01,2032,25.0
GLOBAL,PWRCCGBELXX01,2033,25.0
GLOBAL,PWRCCGBELXX01,2034,25.0
GLOBAL,PWRCCGBELXX01,2035,25.0
GLOBAL,PWRCCGBELXX01,2036,25.0
GLOBAL,PWRCCGBELXX01,2037,25.0
GLOBAL,PWRCCGBELXX01,2038,25.0
GLOBAL,PWRCCGBELXX01,2039,25.0
GLOBAL,PWRCCGBELXX01,2040,25.0
GLOBAL,PWRCCGBELXX01,2041,25.0
GLOBAL,PWRCCGBELXX01,2042,25.0
GLOBAL,PWRCCGBELXX01,2043,25.0
GLOBAL,PWRCCGBELXX01,2044,25.0
GLOBAL,PWRCCGBELXX01,2045,25.0
GLOBAL,PWRCCGBELXX01,2046,25.0
GLOBAL,PWRCCGBELXX01,2047,25.0
GLOBAL,PWRCCGBELXX01,2048,25.0
GLOBAL,PWRCCGBELXX01,2049,25.0
GLOBAL,PWRCCGBELXX01,2050,25.0
GLOBAL,PWRCCGCHEXX00,2015,25.0
GLOBAL,PWRCCGCHEXX00,2016,25.0
GLOBAL,PWRCCGCHEXX00,2017,25.0
